id,edad,precio,cantidad,categoria,genero,descuento,satisfaccion,comprado,fecha_compra,metodo_pago,ubicacion_tienda,tiempo_entrega,cliente_recurrente,valoracion_producto
276,40.0,313.74,4.0,Juguetes,No binario,8.7,0.1,True,2023-07-26,Contra reembolso,Zaragoza,15.0,False,3.9
1003,83.0,278.59,5.0,Ropa,Prefiero no decir,35.2,9.3,True,2023-05-20,Tarjeta de débito,Zaragoza,115.0,False,4.6
550,111.0,385.62,1.0,Electrónica,Masculino,36.5,3.7,False,2023-11-01,Efectivo,Palma,4.0,True,1.6
582,43.0,453.52,8.0,Mascotas,Femenino,,7.2,False,2022-06-11,Tarjeta de débito,Valencia,17.0,True,
204,65.0,282.42,,Ropa,Masculino,14.9,6.6,True,2023-10-20,Efectivo,Málaga,17.0,False,2.3
260,63.0,61.89,6.0,Libros,,31.9,7.8,False,2024-04-16,Transferencia,Palma,23.0,True,2.9
620,60.0,36.03,2.0,Mascotas,Masculino,44.6,4.6,True,2022-07-04,Efectivo,Barcelona,22.0,False,2.6
783,11.0,404.45,10.0,Jardín,,36.5,8.8,True,2023-02-12,PayPal,Palma,12.0,False,2.6
125,23.0,,3.0,Belleza,No binario,26.8,6.4,True,2023-04-05,PayPal,Murcia,13.0,True,2.5
519,20.0,424.25,5.0,Alimentos,Femenino,22.1,8.9,True,2022-08-26,Tarjeta de débito,Valencia,15.0,True,1.3
638,22.0,345.07,2.0,Belleza,Prefiero no decir,4.5,5.8,False,2022-06-24,Efectivo,Madrid,14.0,True,4.0
829,48.0,,9.0,,Prefiero no decir,42.6,0.4,True,2023-09-21,Transferencia,Las Palmas,10.0,False,3.4
1063,60.0,137.92,1.0,Deportes,Prefiero no decir,37.9,4.0,True,2023-01-17,Transferencia,Zaragoza,2.0,True,3.7
329,69.0,213.8,5.0,Alimentos,Prefiero no decir,38.4,5.9,True,,Transferencia,Zaragoza,19.0,True,3.5
723,79.0,177.31,7.0,Hogar,Prefiero no decir,45.1,1.9,True,,Tarjeta de crédito,Murcia,2.0,False,3.6
1040,46.0,317.98,8.0,Alimentos,Prefiero no decir,37.8,7.4,True,2023-01-24,Tarjeta de crédito,Valencia,6.0,False,3.6
769,26.0,355.32,8.0,Ropa,Prefiero no decir,24.9,8.4,True,2024-03-13,Tarjeta de crédito,Murcia,15.0,False,3.6
336,36.0,477.75,1.0,Jardín,Prefiero no decir,,3.6,True,2023-11-25,Criptomoneda,Valencia,,True,5.0
976,40.0,352.08,7.0,Juguetes,Masculino,19.3,7.1,True,2022-08-29,PayPal,Zaragoza,16.0,True,4.7
1100,24.0,130.29,6.0,Electrónica,Prefiero no decir,8.4,9.8,True,2024-03-15,Efectivo,Murcia,26.0,False,3.4
487,37.0,69.67,1.0,Electrónica,No binario,27.1,3.5,True,2023-04-21,Efectivo,Palma,25.0,,4.1
1198,20.0,180.13,10.0,Juguetes,Prefiero no decir,11.1,,True,2022-09-15,Criptomoneda,Las Palmas,30.0,True,2.2
933,35.0,409.31,10.0,Mascotas,Femenino,28.2,6.7,False,2022-04-30,Transferencia,,15.0,False,3.3
593,64.0,254.03,,Electrónica,Femenino,47.3,4.2,False,2024-01-08,PayPal,Barcelona,28.0,False,2.0
261,70.0,51.46,10.0,Electrónica,No binario,35.0,9.2,True,2022-03-15,Criptomoneda,Barcelona,27.0,,1.5
56,80.0,362.79,5.0,,Prefiero no decir,1.2,5.5,True,2024-03-15,Criptomoneda,,22.0,True,4.1
1080,,339.63,2.0,Electrónica,Femenino,32.1,,True,2023-07-23,Criptomoneda,Madrid,17.0,False,4.3
4,38.0,72.0,3.0,Hogar,Masculino,35.1,0.1,True,2022-11-18,Efectivo,Madrid,13.0,False,1.0
543,23.0,150.84,1.0,Libros,Femenino,39.9,9.6,True,2024-01-30,Criptomoneda,Sevilla,24.0,False,2.2
475,53.0,312.23,50.0,,Masculino,8.8,5.7,True,2023-04-29,Tarjeta de débito,Barcelona,21.0,False,2.1
434,26.0,231.97,6.0,Belleza,Masculino,42.4,1.9,False,2022-12-06,Contra reembolso,Palma,21.0,False,3.8
82,52.0,262.1,8.0,Electrónica,No binario,31.2,7.3,False,2023-02-03,Tarjeta de crédito,Las Palmas,20.0,True,
254,61.0,497.74,1.0,Hogar,Prefiero no decir,33.3,5.8,False,2024-04-28,Tarjeta de débito,Valencia,1.0,False,4.5
944,72.0,274.53,2.0,Hogar,Femenino,40.5,2.1,False,2022-11-20,,Sevilla,26.0,True,4.9
1165,76.0,224.06,6.0,Libros,No binario,,3.3,True,2023-09-20,Tarjeta de débito,Málaga,1.0,True,2.4
243,,451.93,,Mascotas,No binario,36.4,3.2,False,2022-03-09,PayPal,Barcelona,83.0,False,
904,42.0,329.05,1.0,Deportes,Masculino,6.9,8.0,False,2022-03-16,Tarjeta de crédito,Murcia,27.0,True,2.2
297,37.0,485.91,6.0,Juguetes,Masculino,18.5,4.2,True,2023-09-26,PayPal,Valencia,14.0,True,2.4
879,71.0,144.84,4.0,Juguetes,Femenino,48.1,,False,2022-03-12,Tarjeta de crédito,Zaragoza,3.0,True,3.8
511,35.0,414.62,,Libros,No binario,49.6,2.2,True,2024-01-24,Criptomoneda,Bilbao,20.0,False,4.1
952,24.0,302.77,4.0,Hogar,Prefiero no decir,6.2,7.8,True,2022-09-12,Efectivo,Las Palmas,30.0,True,4.1
773,57.0,317.31,5.0,Jardín,,44.6,,False,2023-01-15,Tarjeta de débito,Valencia,28.0,True,1.1
110,21.0,201.01,,Mascotas,Prefiero no decir,35.1,4.7,False,2023-10-11,PayPal,Barcelona,10.0,,4.2
1161,32.0,316.97,3.0,Juguetes,No binario,49.8,9.1,True,,Tarjeta de débito,Palma,9.0,True,4.3
673,40.0,111.79,8.0,Alimentos,No binario,37.2,9.2,True,2022-06-03,Contra reembolso,Barcelona,6.0,True,3.3
919,18.0,155.58,4.0,Hogar,Prefiero no decir,13.0,9.6,False,2023-01-22,Tarjeta de débito,Valencia,28.0,True,1.3
1011,35.0,337.99,9.0,Jardín,Prefiero no decir,5.3,4.2,True,2023-02-12,Contra reembolso,Zaragoza,14.0,True,3.7
225,65.0,364.7,3.0,Alimentos,No binario,41.0,6.3,True,2024-04-02,Tarjeta de crédito,Barcelona,27.0,False,4.1
250,,123.56,2.0,Juguetes,Masculino,,7.4,True,2023-03-11,Tarjeta de débito,Bilbao,23.0,True,4.8
815,44.0,263.12,7.0,Jardín,Prefiero no decir,40.2,8.3,True,2023-04-28,Transferencia,Barcelona,15.0,False,3.3
742,54.0,,7.0,Juguetes,Masculino,21.1,6.5,True,2023-01-20,Criptomoneda,Palma,14.0,False,2.8
660,,231.56,3.0,Belleza,No binario,43.4,,False,2022-03-12,PayPal,Palma,29.0,False,2.1
970,31.0,404.5,9.0,Belleza,Femenino,41.9,8.1,True,2024-02-04,Criptomoneda,Las Palmas,16.0,False,
89,51.0,,1.0,Jardín,Femenino,4.0,6.1,True,2022-10-22,Transferencia,Zaragoza,14.0,True,
614,34.0,162.21,5.0,Belleza,Masculino,13.8,5.7,,2022-02-10,Criptomoneda,Málaga,23.0,True,3.5
1074,,313.71,,Alimentos,Prefiero no decir,39.5,2.4,True,2024-04-13,Criptomoneda,Valencia,18.0,False,3.2
228,24.0,144.35,87.0,Alimentos,No binario,,6.7,False,2023-05-14,Efectivo,Murcia,8.0,,3.0
560,66.0,37.67,9.0,JWrdín,Prefiero no decir,33.3,9.2,True,2023-06-13,Criptomoneda,Zaragoza,4.0,True,4.9
1009,46.0,146.02,2.0,Hogar,No binario,0.2,4.5,False,2023-06-08,Transferencia,Madrid,7.0,True,3.7
532,45.0,71.55,6.0,Deportes,,20.7,8.8,False,2023-04-11,Transferencia,Málaga,,,3.2
750,40.0,42.42,7.0,Electrónica,Prefiero no decir,14.3,9.3,False,,Tarjeta de crédito,Barcelona,2.0,False,4.2
193,24.0,21.43,10.0,Deportes,Masculino,48.9,4.5,False,2023-05-02,Contra reembolso,Bilbao,3.0,True,2.6
991,22.0,221.64,2.0,Belleza,No binario,15.7,2.4,False,2023-11-24,Contra reembolso,Barcelona,7.0,True,3.7
598,55.0,,4.0,Electrónica,No binario,27.4,,True,2023-05-06,Contra reembolso,,13.0,,2.7
1101,26.0,227.88,7.0,Electrónica,No binario,19.0,2.0,True,2023-05-14,Tarjeta de crédito,Bilbao,26.0,False,4.0
893,42.0,107.5,3.0,Alimentos,No binario,,9.4,True,,PayPal,Bilbao,,True,3.3
63,32.0,87.06,6.0,Vibros,Prefiero no decir,31.8,7.4,False,2023-12-09,Criptomoneda,Madrid,23.0,True,3.5
187,28.0,143.24,6.0,Mascotas,Prefiero no decir,36.3,4.1,True,2023-01-05,PayPal,Valencia,30.0,True,4.3
1060,34.0,135.82,2.0,Ropa,No binario,2.5,3.1,True,2023-03-06,Tarjeta de débito,Málaga,9.0,False,1.4
1136,63.0,305.33,4.0,Juguetes,Prefiero no decir,8.3,9.3,True,2023-08-14,Contra reembolso,,10.0,True,4.9
182,102.0,39.47,2.0,Hogar,Prefiero no decir,16.9,9.8,True,2022-08-15,Transferencia,Palma,25.0,True,3.4
939,80.0,378.35,7.0,Alimentos,Masculino,25.4,4.0,True,,Efectivo,Málaga,12.0,True,2.1
119,45.0,142.07,7.0,Ropa,No binario,33.4,8.9,True,2023-09-10,PayPal,Valencia,21.0,False,4.7
850,55.0,4.59,6.0,Juguetes,No binario,39.3,6.3,True,2024-03-13,PayPal,Sevilla,79.0,False,
259,41.0,301.49,4.0,Electrónica,Prefiero no decir,31.0,9.9,True,2023-10-25,Contra reembolso,Zaragoza,3.0,True,3.5
1155,79.0,138.08,4.0,Ropa,Prefiero no decir,40.4,3.1,False,2022-10-21,Tarjeta de crédito,Palma,2.0,True,1.0
168,34.0,177.23,3.0,Libros,Masculino,5.8,7.0,True,2023-06-23,Transferencia,Zaragoza,2.0,True,2.4
913,66.0,5.01,3.0,Deportes,Masculino,28.2,6.6,True,,Criptomoneda,Sevilla,16.0,True,4.0
1125,59.0,103.64,4.0,Jardín,Prefiero no decir,,,,2023-07-25,PayPal,Palma,26.0,False,1.7
265,8.0,440.09,2.0,Juguetes,Masculino,23.6,,True,2022-01-25,Efectivo,Málaga,28.0,False,4.6
1143,27.0,466.69,1.0,Juguetes,No binario,44.7,7.3,False,2022-10-19,Tarjeta de débito,Madrid,,True,4.2
64,79.0,,8.0,Electrónica,Prefiero no decir,2.1,7.7,True,2024-03-14,Tarjeta de débito,Valencia,10.0,True,1.0
390,82.0,400.2,2.0,Libros,Prefiero no decir,2.5,8.7,True,2023-08-18,Contra reembolso,Murcia,93.0,False,4.4
805,68.0,218.92,1.0,Deportes,No binario,43.8,7.5,True,2023-12-25,Transferencia,Las Palmas,10.0,False,2.9
479,15.0,240.4,7.0,Hogar,Femenino,22.3,,True,,Efectivo,Valencia,7.0,False,4.7
846,60.0,460.17,10.0,,Femenino,44.4,9.7,True,2023-06-15,PayPal,Zaragoza,1.0,True,3.5
837,46.0,365.79,8.0,Juguetes,Prefiero no decir,10.9,4.3,True,2024-04-19,,Madrid,5.0,True,1.4
306,68.0,8.79,9.0,Deportes,No binario,25.0,7.8,False,,PayPal,Murcia,27.0,True,2.2
322,77.0,437.74,5.0,Belleza,Masculino,4.7,0.2,True,2023-05-01,Criptomoneda,Sevilla,1.0,True,3.2
281,50.0,4989.3,10.0,Alimentos,Prefiero no decir,37.3,1.8,True,2022-09-22,Tarjeta de crédito,Las Palmas,8.0,False,2.0
354,84.0,,6.0,Belleza,Femenino,,7.0,False,2022-11-09,,Málaga,21.0,False,1.3
988,84.0,10.65,7.0,Juguetes,Prefiero no decir,11.7,9.4,,2022-04-20,,Zaragoza,8.0,False,
144,49.0,266.06,9.0,Mascotas,Prefiero no decir,13.0,5.5,True,2022-01-06,Contra reembolso,Málaga,,False,4.1
330,33.0,208.46,10.0,Ropa,No binario,46.3,5.1,True,2024-03-27,Transferencia,Barcelona,23.0,False,2.0
215,83.0,371.25,2.0,Ropa,Masculino,24.5,9.6,True,2022-09-20,PayPal,Bilbao,7.0,,3.7
452,52.0,273.14,1.0,Alimentos,Femenino,34.1,8.5,False,2022-07-21,Efectivo,Madrid,25.0,False,2.4
821,72.0,127.43,1.0,Ajimentos,Prefiero no decir,17.9,9.8,True,2022-08-16,Contra reembolso,Madrid,2.0,False,2.7
316,59.0,201.52,7.0,Electrónica,Femenino,10.0,1.8,False,2023-03-25,Tarjeta de crédito,Palma,1.0,True,3.4
861,22.0,330.03,7.0,Mascotas,No binario,8.9,3.5,True,2022-09-02,Criptomoneda,Murcia,27.0,False,3.8
455,75.0,223.02,,Ropa,No binario,48.9,3.8,True,2023-10-04,Efectivo,,3.0,True,2.5
664,31.0,30.92,6.0,Electrónica,Prefiero no decir,31.2,,False,2022-05-16,Efectivo,Bilbao,7.0,True,1.2
637,38.0,49.2,1.0,Belleza,Prefiero no decir,1.5,2.8,False,2023-05-09,Efectivo,Las Palmas,30.0,False,2.9
1022,23.0,147.38,10.0,Belleza,No binario,40.1,7.5,False,2022-02-03,PayPal,Murcia,16.0,True,1.7
556,43.0,,3.0,Deportes,,12.6,5.3,False,2023-06-14,Transferencia,Barcelona,16.0,False,4.0
273,41.0,446.8,4.0,Jardín,No binario,49.7,7.8,True,2022-07-02,Criptomoneda,Murcia,14.0,False,4.3
663,73.0,188.06,3.0,Deportes,Femenino,,5.8,True,2023-01-30,Criptomoneda,Murcia,26.0,False,4.8
652,64.0,57.16,3.0,Ropa,Femenino,4.0,7.1,False,2022-09-28,Contra reembolso,Palma,28.0,False,2.6
1070,68.0,475.95,5.0,Electrónica,Prefiero no decir,44.1,1.1,True,2022-05-15,Criptomoneda,Bilbao,18.0,,2.1
859,60.0,284.22,2.0,Jardín,Prefiero no decir,33.2,4.5,False,2022-02-06,Efectivo,Sevilla,11.0,True,3.1
665,45.0,384.95,4.0,Adimentos,Prefiero no decir,48.5,6.7,True,2022-04-22,Criptomoneda,Sevilla,8.0,False,1.0
1189,64.0,407.99,8.0,Mascotas,Masculino,22.5,3.2,True,2023-04-07,Tarjeta de crédito,Murcia,18.0,True,4.7
687,85.0,187.05,7.0,Deportes,Masculino,20.2,9.4,True,2023-05-09,Transferencia,Barcelona,24.0,False,4.4
1139,79.0,475.99,10.0,Libros,No binario,1.1,3.7,True,2023-10-27,Tarjeta de crédito,Valencia,1.0,,2.9
210,41.0,193.3,10.0,Ropa,Masculino,13.8,,False,2022-11-25,Tarjeta de crédito,Las Palmas,13.0,True,4.3
1084,38.0,139.19,,Hogar,Prefiero no decir,25.4,5.7,True,2022-05-30,Efectivo,,17.0,True,4.4
49,67.0,116.53,2.0,Hogar,Prefiero no decir,14.5,0.8,True,2022-05-29,Criptomoneda,Bilbao,30.0,True,4.7
177,53.0,318.9,6.0,,Masculino,,9.3,True,2023-07-11,Tarjeta de crédito,Las Palmas,62.0,False,4.1
763,55.0,133.65,2.0,Belleza,Femenino,20.4,4.7,False,,Criptomoneda,Valencia,20.0,True,3.0
173,,179.43,10.0,Ropa,No binario,9.6,1.7,True,,Tarjeta de crédito,Valencia,17.0,True,4.2
361,79.0,319.87,7.0,Jardín,No binario,17.7,8.6,False,2023-02-27,Contra reembolso,Valencia,23.0,True,4.6
767,77.0,237.64,9.0,Mascotas,Prefiero no decir,34.9,1.3,True,2023-02-28,Tarjeta de débito,Valencia,11.0,False,2.9
565,23.0,40.8,2.0,Juguetes,No binario,35.7,9.7,True,2023-05-14,Tarjeta de crédito,Madrid,21.0,False,3.1
1099,31.0,293.55,5.0,Belleza,Femenino,14.6,9.1,False,2022-11-20,Tarjeta de débito,Valencia,27.0,True,1.8
764,52.0,175.87,6.0,Belleza,Masculino,33.9,4.1,True,2023-02-11,Transferencia,Barcelona,13.0,False,1.8
994,26.0,409.48,1.0,Jardín,Masculino,13.2,2.4,True,2023-09-21,Criptomoneda,Valencia,14.0,True,2.8
1127,72.0,370.67,10.0,,Prefiero no decir,18.4,1.1,True,,Criptomoneda,Zaragoza,11.0,True,4.2
486,7.0,435.63,9.0,Mascotas,Prefiero no decir,45.3,6.3,False,,Tarjeta de débito,Valencia,5.0,True,
839,85.0,217.21,1.0,Belleza,Masculino,0.6,6.1,False,2023-10-18,Criptomoneda,Palma,25.0,False,1.1
165,85.0,54.82,9.0,Deportes,Masculino,2.2,7.8,True,2024-03-13,Efectivo,Bilbao,5.0,False,3.3
380,29.0,365.94,3.0,Hogar,Masculino,1.9,2.9,False,2023-10-23,Transferencia,Málaga,29.0,True,1.1
279,19.0,122.53,1.0,Jardín,No binario,34.0,0.8,False,2024-04-21,Efectivo,Málaga,26.0,True,3.8
176,76.0,489.66,3.0,Belleza,Prefiero no decir,17.9,8.3,True,2023-03-02,Efectivo,Madrid,22.0,True,
564,72.0,,1.0,Jardín,,35.4,8.9,True,2022-12-20,Tarjeta de débito,Sevilla,18.0,True,3.0
903,41.0,386.71,10.0,Belleza,Masculino,29.4,2.7,False,2023-07-27,Efectivo,Palma,28.0,True,4.4
747,67.0,495.71,6.0,Jardín,Prefiero no decir,39.0,7.2,False,2022-11-20,Tarjeta de débito,Las Palmas,15.0,False,4.4
146,79.0,445.68,4.0,Electrónica,Femenino,0.0,4.4,False,2023-04-23,Efectivo,,10.0,False,
891,52.0,169.12,9.0,Libros,Prefiero no decir,26.0,6.9,False,2022-08-20,Transferencia,Zaragoza,3.0,True,2.7
798,32.0,102.48,5.0,Deportes,No binario,41.5,6.1,True,2024-03-15,PayPal,Madrid,8.0,False,1.0
680,,166.85,11.0,Ropa,No binario,14.3,6.7,True,2022-02-09,Tarjeta de débito,Madrid,10.0,True,3.8
41,13.0,103.06,4.0,Jardín,No binario,42.8,3.3,True,2022-10-20,Contra reembolso,Madrid,22.0,True,4.5
704,70.0,234.73,8.0,Deportes,Prefiero no decir,25.2,9.3,True,,Efectivo,Palma,21.0,False,3.1
474,21.0,286.84,6.0,Deportes,Prefiero no decir,50.0,1.1,True,2023-07-07,PayPal,Madrid,4.0,False,1.9
1111,77.0,50.85,8.0,Mascotas,Prefiero no decir,2.0,2.0,False,2022-03-03,Contra reembolso,Murcia,3.0,True,2.2
382,52.0,423.57,7.0,Libros,Prefiero no decir,33.7,9.6,True,2022-03-16,Tarjeta de débito,Las Palmas,13.0,True,2.6
583,51.0,164.14,4.0,Jardín,Prefiero no decir,34.3,,True,2023-01-06,Contra reembolso,Bilbao,23.0,,2.4
295,53.0,74.31,7.0,Mascotas,No binario,23.0,5.2,False,2023-10-19,Tarjeta de crédito,Barcelona,24.0,False,4.6
754,30.0,74.7,2.0,Mascotas,Prefiero no decir,21.9,4.1,True,2023-08-23,Criptomoneda,Málaga,16.0,True,3.4
124,74.0,447.52,10.0,Electrónica,Femenino,41.0,7.3,True,,Tarjeta de crédito,Barcelona,12.0,False,3.3
683,42.0,358.04,9.0,Ropa,Masculino,14.2,,True,2023-05-31,Transferencia,Las Palmas,11.0,False,1.4
1187,22.0,1.76,8.0,,Femenino,21.8,9.0,True,2023-08-25,Contra reembolso,Barcelona,6.0,,2.6
328,57.0,200.32,6.0,Libros,Femenino,13.1,5.0,True,2023-02-05,Criptomoneda,Málaga,17.0,False,1.1
135,20.0,492.13,,Juguetes,No binario,6.0,9.0,True,2022-02-11,Transferencia,Bilbao,12.0,True,2.2
922,73.0,,5.0,Mascotas,Prefiero no decir,9.4,2.9,False,2024-02-28,Tarjeta de crédito,Málaga,26.0,True,2.3
967,,365.85,1.0,Deportes,Masculino,37.3,8.9,True,2023-08-11,PayPal,Bilbao,3.0,True,
599,81.0,,2.0,Jardín,Prefiero no decir,32.5,5.1,True,2022-08-04,Efectivo,Madrid,27.0,True,2.4
809,68.0,4814.0,9.0,Ropa,Prefiero no decir,26.5,4.9,True,2023-10-14,Tarjeta de débito,Sevilla,1.0,True,3.0
906,50.0,438.56,,Ropa,Masculino,27.6,7.5,False,2022-10-29,Efectivo,Las Palmas,10.0,True,1.2
876,74.0,292.14,8.0,Electrónica,No binario,25.9,0.8,False,2022-01-16,Criptomoneda,Zaragoza,21.0,True,3.9
701,73.0,267.81,6.0,Libros,Femenino,3.0,6.3,True,2022-02-14,PayPal,Sevilla,28.0,False,1.4
973,24.0,171.13,7.0,Alimentos,Femenino,20.1,7.1,False,2023-05-26,PayPal,Sevilla,26.0,True,3.0
698,43.0,209.75,3.0,Hogar,Femenino,31.8,9.2,True,2023-06-19,PayPal,Madrid,16.0,True,2.7
644,22.0,87.64,6.0,Mascotas,Masculino,36.9,0.5,True,2024-03-24,Tarjeta de crédito,Barcelona,29.0,True,2.5
716,53.0,404.54,3.0,Jardín,Femenino,34.8,9.5,True,2023-12-15,Efectivo,Sevilla,,True,1.9
408,53.0,17.6,9.0,Libros,No binario,19.2,7.2,False,2023-11-07,Criptomoneda,Madrid,30.0,False,3.7
31,20.0,481.88,10.0,,Femenino,9.1,,True,2023-07-30,Tarjeta de débito,Sevilla,24.0,False,4.1
890,58.0,97.14,6.0,Mascotas,Femenino,28.0,0.3,True,2022-10-11,Contra reembolso,,4.0,True,4.0
1081,29.0,354.78,5.0,Ropa,Prefiero no decir,20.7,8.7,True,2023-03-19,Contra reembolso,Valencia,22.0,False,1.8
96,52.0,251.42,,,Masculino,27.1,3.5,True,2024-03-18,PayPal,Málaga,,False,4.3
98,64.0,330.11,5.0,Alimentos,Masculino,7.4,3.6,True,2022-11-17,Tarjeta de crédito,Valencia,98.0,False,4.9
105,32.0,147.13,4.0,Electrónica,No binario,,,True,2023-09-28,Contra reembolso,Bilbao,6.0,False,1.9
371,36.0,10.79,3.0,Juguetes,Femenino,9.4,7.6,True,2022-04-28,Efectivo,Madrid,29.0,True,2.0
325,23.0,496.44,3.0,Alimentos,No binario,0.1,6.3,True,2022-08-14,Efectivo,Bilbao,7.0,False,2.8
147,75.0,45.82,2.0,Jardín,Prefiero no decir,48.2,5.4,,2023-12-28,Efectivo,Madrid,17.0,True,4.9
591,74.0,65.85,1.0,Ropa,,17.8,7.3,False,2024-04-10,Transferencia,Bilbao,3.0,False,3.5
1029,43.0,38.83,9.0,Belleza,Prefiero no decir,,9.1,False,2023-04-14,Tarjeta de crédito,Barcelona,16.0,False,2.0
1064,59.0,147.29,4.0,Ropa,Femenino,15.3,8.8,False,2023-01-09,Tarjeta de crédito,Murcia,4.0,True,4.9
109,69.0,399.97,6.0,Mascotas,No binario,12.9,4.8,True,2022-08-19,Efectivo,Málaga,13.0,False,4.0
452,52.0,273.14,1.0,Alimentos,Femenino,34.1,8.5,False,2022-07-21,Efectivo,Madrid,25.0,False,2.4
645,29.0,357.96,3.0,Electrónica,No binario,31.4,4.1,False,2023-08-20,Criptomoneda,,15.0,False,
666,19.0,205.79,7.0,Deportes,No binario,27.9,1.3,False,2022-01-17,Criptomoneda,Valencia,19.0,True,3.4
873,38.0,475.48,9.0,Electrónica,No binario,50.0,6.6,True,2023-08-24,Contra reembolso,Valencia,11.0,True,2.1
812,32.0,,6.0,Belleza,No binario,34.1,9.4,True,2022-04-04,Transferencia,Bilbao,5.0,False,1.7
129,47.0,46.31,10.0,Hogar,Femenino,4.2,2.9,False,2022-07-11,Contra reembolso,Palma,26.0,True,2.9
457,24.0,133.37,8.0,Ropa,Femenino,13.4,1.5,True,,Criptomoneda,Madrid,15.0,False,3.0
1160,70.0,229.9,5.0,Jardín,Masculino,45.8,2.5,True,2023-10-18,Efectivo,Barcelona,20.0,True,4.8
496,50.0,490.59,5.0,Libros,Masculino,9.6,6.2,True,2022-09-02,Transferencia,Málaga,2.0,False,
577,79.0,120.03,10.0,Ropa,,1.6,,False,2023-10-21,Tarjeta de crédito,Valencia,19.0,,1.2
1119,118.0,296.78,7.0,Juguetes,Masculino,44.8,3.5,True,2024-02-02,Efectivo,Murcia,12.0,False,3.0
1050,,261.76,,wopa,Prefiero no decir,,1.1,True,2022-08-31,Tarjeta de débito,Málaga,18.0,True,4.2
654,80.0,323.85,,Ropa,No binario,42.9,8.1,True,2024-01-12,Efectivo,Zaragoza,3.0,True,1.6
791,56.0,29.74,7.0,Ropa,Prefiero no decir,46.6,4.3,True,2024-03-12,Contra reembolso,Valencia,10.0,False,2.8
461,59.0,138.77,7.0,Alimentos,No binario,20.7,,False,2023-10-09,Tarjeta de débito,Bilbao,12.0,True,1.5
155,19.0,238.23,,Ropa,No binario,48.0,0.7,False,,Tarjeta de débito,Barcelona,,False,3.7
508,36.0,433.46,4.0,Jardín,Masculino,,7.1,True,,Efectivo,Murcia,112.0,True,3.3
736,29.0,154.94,4.0,Jardín,,30.3,6.2,False,2022-01-08,Efectivo,Málaga,6.0,True,3.4
1072,36.0,,3.0,Electrónica,Prefiero no decir,35.5,7.8,True,2023-12-04,Efectivo,Valencia,19.0,False,4.1
566,22.0,477.78,8.0,Juguetes,Prefiero no decir,12.6,0.5,False,2024-03-22,Tarjeta de débito,Madrid,6.0,False,
239,25.0,152.13,10.0,Electrónica,,45.7,6.7,True,2023-07-05,Criptomoneda,Zaragoza,29.0,False,1.0
115,53.0,397.66,8.0,Juguetes,No binario,47.7,1.1,False,2024-02-13,Efectivo,Bilbao,24.0,False,4.0
207,41.0,232.88,4.0,Ropa,Femenino,13.9,8.8,True,2022-09-07,Contra reembolso,Málaga,22.0,False,
1013,58.0,128.98,2.0,Libros,Prefiero no decir,24.1,2.3,True,2024-02-08,PayPal,Murcia,12.0,False,1.1
249,21.0,,7.0,Juguetes,Femenino,43.3,8.1,True,2023-12-03,Contra reembolso,Valencia,18.0,False,4.7
924,49.0,483.59,3.0,Mascotas,Masculino,4.9,7.4,True,2024-02-15,Contra reembolso,Madrid,22.0,False,1.4
46,64.0,178.01,4.0,Deportes,Femenino,15.3,4.9,False,2022-04-20,Contra reembolso,Madrid,7.0,True,2.0
1168,60.0,36.68,5.0,Mascotas,Femenino,46.6,4.5,True,2022-03-15,Criptomoneda,Zaragoza,23.0,False,1.7
520,33.0,447.08,6.0,Belleza,No binario,28.1,8.1,False,2022-03-06,Tarjeta de crédito,Palma,29.0,,3.9
884,64.0,212.63,6.0,Libros,No binario,3.2,7.6,True,2024-04-29,Efectivo,Bilbao,107.0,True,2.7
307,42.0,113.44,10.0,Jardín,Prefiero no decir,5.5,8.4,True,2022-04-19,Tarjeta de débito,Madrid,21.0,True,2.4
39,31.0,131.98,9.0,Alimentos,Masculino,19.1,7.9,True,2024-02-05,Tarjeta de débito,Málaga,29.0,False,5.0
360,64.0,10.01,10.0,Deportes,No binario,8.0,5.2,True,2022-08-05,Transferencia,Murcia,6.0,True,1.3
1120,21.0,308.58,1.0,Libros,Masculino,20.2,7.6,False,2022-12-09,Criptomoneda,Valencia,15.0,True,2.2
1004,,201.29,1.0,,Masculino,1.5,9.5,False,2023-08-12,Tarjeta de crédito,Zaragoza,120.0,False,4.5
103,44.0,105.86,7.0,Mascotas,No binario,48.2,4.0,False,2022-09-15,Criptomoneda,Las Palmas,30.0,False,1.7
205,20.0,59.94,4.0,Alimentos,Masculino,33.6,0.5,True,2023-09-21,Contra reembolso,Madrid,,False,1.3
332,47.0,358.45,10.0,Hogar,Prefiero no decir,15.8,3.3,True,2022-10-30,PayPal,Madrid,9.0,False,4.0
800,34.0,497.44,3.0,Juguetes,Femenino,30.4,0.2,False,2024-03-31,Tarjeta de débito,Sevilla,12.0,False,2.9
277,83.0,297.89,4.0,Libros,No binario,36.2,1.6,True,2022-03-14,Tarjeta de crédito,Sevilla,6.0,False,1.5
97,82.0,57.21,1.0,Hogar,No binario,48.4,8.1,True,2023-12-03,,Palma,12.0,False,3.3
1016,34.0,417.25,4.0,Jardín,Masculino,23.9,2.3,True,2022-02-25,Transferencia,Palma,12.0,False,2.6
1031,63.0,146.45,8.0,Alimentos,Masculino,13.7,4.3,True,,Contra reembolso,Valencia,8.0,True,3.5
